"ControllerId","RoadmapOrder","SourceBatchId","ControllerStatus","CompletionStatus","SourceEditsAllowedNow","SourceEditsMade","Reason","RequiredUserInputOrApproval","GateRows","VerificationStatus","CommitStatus","ReviewedAt","Notes"
"SOURCE-BATCH-CONTROLLER","27","SOURCE-BATCH-027","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-027 implemented ArtifactManual stale/null/backpack/source-manual/target guards while preserving charges behavior, item-identification outcomes, item transfer and deletion semantics, messages, serialization, region/map behavior, economy/reward tuning, staff/access behavior, and layout.","None. Source batch closeout is recorded in source-batch-027-artifactmanual-guard-repair-closeout.md.","ArtifactManual.cs gate hits=0; active overlay ArtifactManual matches=0; no POST-BATCH-Y gate crossed.","Targeted ArtifactManual source scan passed; serializer diff scan showed no serialization changes; forbidden-surface diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warnings only; generated root build artifacts restored.","Committed by the focused SOURCE-BATCH-027 batch commit; final hash is reported by git history.","2026-06-16T20:14:00-05:00","Closed. The source-batch-025-candidate-discovery.csv implementation queue is exhausted; SOURCE-BATCH-028+ remains pending candidate discovery."
"SOURCE-BATCH-CONTROLLER","28","SOURCE-BATCH-028","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-028 implemented DyeTub stale/null/mobile/source-tub/target guards while preserving dye eligibility, furniture house/co-owner behavior, hue assignment, sound, messages, serialization, region/map behavior, economy/reward tuning, staff/access behavior, and layout.","None. Source batch closeout is recorded in source-batch-028-dyetub-guard-repair-closeout.md.","DyeTub.cs gate hits=0; active overlay DyeTub matches=0; no POST-BATCH-Y gate crossed.","Targeted DyeTub source scan passed; serializer diff scan showed no serialization changes; forbidden-surface diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Committed by the focused SOURCE-BATCH-028 batch commit; final hash is reported by git history.","2026-06-16T20:09:30-05:00","Closed. SOURCE-BATCH-029+ remains pending the next concrete non-gated source target from source-batch-028-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","29","SOURCE-BATCH-029","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-029 implemented Key stale/null/mobile/source-key/backpack/target guards while preserving key matching, lock/unlock behavior, rename flow, copy skill check, key destruction chance, messages, serialization, region/map behavior, economy/reward tuning, staff/access behavior, and layout.","None. Source batch closeout is recorded in source-batch-029-key-interaction-guard-repair-closeout.md.","Key.cs gate hits=0; active overlay Key matches=0; no POST-BATCH-Y gate crossed.","Targeted Key source scan passed; serializer diff scan showed no serialization changes; forbidden-surface diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Committed by the focused SOURCE-BATCH-029 batch commit; final hash is reported by git history.","2026-06-16T20:14:30-05:00","Closed. SOURCE-BATCH-030+ remains pending the next concrete non-gated source target from source-batch-028-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","30","SOURCE-BATCH-030","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-030 implemented PuzzleCube stale/null/mobile/backpack guards while preserving puzzle item IDs, random success check, sound, messages, serialization, region/map behavior, economy/reward tuning, staff/access behavior, and layout.","None. Source batch closeout is recorded in source-batch-030-puzzlecube-guard-repair-closeout.md.","PuzzleCube.cs gate hits=0; active overlay PuzzleCube matches=0; no POST-BATCH-Y gate crossed.","Targeted PuzzleCube source scan passed; serializer diff scan showed no serialization changes; forbidden-surface diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Committed by the focused SOURCE-BATCH-030 batch commit; final hash is reported by git history.","2026-06-16T20:18:00-05:00","Closed. The source-batch-028-candidate-discovery.csv implementation queue is exhausted; SOURCE-BATCH-031+ remains pending candidate discovery."
"SOURCE-BATCH-CONTROLLER","31","SOURCE-BATCH-031","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-031 implemented Dice4 stale/null/mobile/deleted-item guards while preserving dice sides, overhead message, telekinesis effects, sounds, serialization, region/map behavior, economy/reward tuning, staff/access behavior, and layout.","None. Source batch closeout is recorded in source-batch-031-dice4-guard-repair-closeout.md.","Dice4.cs gate hits=0; active overlay Dice4 matches=0; no POST-BATCH-Y gate crossed.","Targeted Dice4 source scan passed; serializer diff scan showed no serialization changes; forbidden-surface diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Committed by the focused SOURCE-BATCH-031 batch commit; final hash is reported by git history.","2026-06-16T20:25:00-05:00","Closed. SOURCE-BATCH-032+ remains pending the next concrete non-gated source target from source-batch-031-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","32","SOURCE-BATCH-032","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-032 implemented Dice6 stale/null/mobile/deleted-item guards while preserving dice sides, overhead message, telekinesis effects, sounds, serialization, region/map behavior, economy/reward tuning, staff/access behavior, and layout.","None. Source batch closeout is recorded in source-batch-032-dice6-guard-repair-closeout.md.","Dice6.cs gate hits=0; active overlay Dice6 matches=0; no POST-BATCH-Y gate crossed.","Targeted Dice6 source scan passed; serializer diff scan showed no serialization changes; forbidden-surface diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Committed by the focused SOURCE-BATCH-032 batch commit; final hash is reported by git history.","2026-06-16T20:28:00-05:00","Closed. SOURCE-BATCH-033+ remains pending the next concrete non-gated source target from source-batch-031-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","33","SOURCE-BATCH-033","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-033 implemented Dice8 stale/null/mobile/deleted-item guards while preserving dice sides, overhead message, telekinesis effects, sounds, serialization, region/map behavior, economy/reward tuning, staff/access behavior, and layout.","None. Source batch closeout is recorded in source-batch-033-dice8-guard-repair-closeout.md.","Dice8.cs gate hits=0; active overlay Dice8 matches=0; no POST-BATCH-Y gate crossed.","Targeted Dice8 source scan passed; serializer diff scan showed no serialization changes; forbidden-surface diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Committed by the focused SOURCE-BATCH-033 batch commit; final hash is reported by git history.","2026-06-16T20:31:00-05:00","Closed. SOURCE-BATCH-034+ remains pending the next concrete non-gated source target from source-batch-031-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","34","SOURCE-BATCH-034","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-034 implemented Dice10 stale/null/mobile/deleted-item guards while preserving dice sides, overhead message, telekinesis effects, sounds, serialization, region/map behavior, economy/reward tuning, staff/access behavior, and layout.","None. Source batch closeout is recorded in source-batch-034-dice10-guard-repair-closeout.md.","Dice10.cs gate hits=0; active overlay Dice10 matches=0; no POST-BATCH-Y gate crossed.","Targeted Dice10 source scan passed; serializer diff scan showed no serialization changes; forbidden-surface diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Committed by the focused SOURCE-BATCH-034 batch commit; final hash is reported by git history.","2026-06-16T20:34:00-05:00","Closed. SOURCE-BATCH-035+ remains pending the next concrete non-gated source target from source-batch-031-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","35","SOURCE-BATCH-035","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-035 implemented Dice12 stale/null/mobile/deleted-item guards while preserving dice sides, overhead message, telekinesis effects, sounds, serialization, region/map behavior, economy/reward tuning, staff/access behavior, and layout.","None. Source batch closeout is recorded in source-batch-035-dice12-guard-repair-closeout.md.","Dice12.cs gate hits=0; active overlay Dice12 matches=0; no POST-BATCH-Y gate crossed.","Targeted Dice12 source scan passed; serializer diff scan showed no serialization changes; forbidden-surface diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Committed by the focused SOURCE-BATCH-035 batch commit; final hash is reported by git history.","2026-06-16T20:39:00-05:00","Closed. SOURCE-BATCH-036+ remains pending the next concrete non-gated source target from source-batch-031-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","36","SOURCE-BATCH-036","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-036 implemented Dice20 stale/null/mobile/deleted-item guards while preserving dice sides, overhead message, telekinesis effects, sounds, serialization, region/map behavior, economy/reward tuning, staff/access behavior, and layout.","None. Source batch closeout is recorded in source-batch-036-dice20-guard-repair-closeout.md.","Dice20.cs gate hits=0; active overlay Dice20 matches=0; no POST-BATCH-Y gate crossed.","Targeted Dice20 source scan passed; serializer diff scan showed no serialization changes; forbidden-surface diff scan showed no command/hook/gump/timer/packet/region/startup/project/XML/config/data/reorganization changes; Server.csproj Debug/x86 build passed; compile-only runtime verification passed; git diff --check passed with expected LF-to-CRLF warning only; generated root build artifacts restored.","Committed by the focused SOURCE-BATCH-036 batch commit; final hash is reported by git history.","2026-06-16T20:44:00-05:00","Closed. The source-batch-031-candidate-discovery.csv implementation queue is exhausted; SOURCE-BATCH-037+ remains pending candidate discovery."
